"TimeCreated","Id","LevelDisplayName","ProviderName","Message"
"06/01/2026 08:22:49","19","Informa??es","Microsoft-Windows-WindowsUpdateClient","Instala??o com ?xito: O Windows instalou com ?xito a seguinte atualiza??o: Atualiza??o das Informa??es de Seguran?a do Microsoft Defender Antivirus - 2267602 KB (vers?o 1.443.524.0) - Canal atual (amplo)"
"06/01/2026 08:22:37","43","Informa??es","Microsoft-Windows-WindowsUpdateClient","Instala??o Iniciada: o Windows iniciou a instala??o da seguinte atualiza??o: Atualiza??o das Informa??es de Seguran?a do Microsoft Defender Antivirus - 2267602 KB (vers?o 1.443.524.0) - Canal atual (amplo)"
"06/01/2026 08:22:37","44","Informa??es","Microsoft-Windows-WindowsUpdateClient","O Windows Update iniciou a transfer?ncia de uma atualiza??o."
"06/01/2026 08:22:20","7000","Erro","Service Control Manager","O servi?o System Interface Foundation Service falhou o arranque devido ao seguinte erro: 
O sistema n?o conseguiu localizar o ficheiro especificado."
"06/01/2026 08:13:20","16","Informa??es","Microsoft-Windows-Kernel-General","O hist?rico de acessos no ramo de registo \??\C:\WINDOWS\System32\SMI\Store\Machine\schema.dat foi limpo durante a atualiza??o de 1 chaves e a cria??o de 1 p?ginas modificadas."
"06/01/2026 08:12:21","113","Informa??es","Microsoft-Windows-HttpService","Tentativa de adicionar o URL (http://localhost:50131/) ao grupo de URLs (0xFE00000A20000001). Estado: 0x0. ID do processo 0x4990 caminho execut?vel \Device\HarddiskVolume3\Program Files (x86)\Lenovo\VantageService\4.2511.18.0\LenovoVantage-(LenovoServiceBridgeAddin).exe, utilizador S-1-5-21-254359493-1357856145-319975482-1001"
"06/01/2026 08:12:21","111","Informa??es","Microsoft-Windows-HttpService","Crie 0xFE00000A20000001 de grupo de URLs. Estado 0x0. ID do processo 0x4990 caminho execut?vel \Device\HarddiskVolume3\Program Files (x86)\Lenovo\VantageService\4.2511.18.0\LenovoVantage-(LenovoServiceBridgeAddin).exe, utilizador S-1-5-21-254359493-1357856145-319975482-1001"
"06/01/2026 08:08:42","10016","Aviso","Microsoft-Windows-DistributedCOM","As defini??es de permiss?o de espec?fico/a(s) da aplica??o n?o concedem permiss?o de Local Ativa??o para a aplica??o de Servidor COM com CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 e APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 ao SID (S-1-5-21-254359493-1357856145-319975482-1001) de utilizador LAPTOP-JM3FE4KH\pedro a partir do endere?o LocalHost (Com LRPC) em execu??o no SID (Indispon?vel) de contentor aplicacional Indispon?vel. Esta permiss?o de seguran?a pode ser modificada utilizando a ferramenta administrativa de Servi?os de Componentes."
"06/01/2026 08:08:20","7000","Erro","Service Control Manager","O servi?o System Interface Foundation Service falhou o arranque devido ao seguinte erro: 
O sistema n?o conseguiu localizar o ficheiro especificado."
"06/01/2026 08:08:13","1","Informa??es","Microsoft-Windows-Kernel-General","A hora do sistema foi alterada para ?2026?-?01?-?06T08:08:13.086401900Z de ?2026?-?01?-?06T08:08:13.084829700Z.
Tempo Delta: 1 ms

Raz?o da Altera??o: An application or system component changed the time.
Processo: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 24432).

Hora de RTC: ?2026?-?01?-?06T08:08:13.086401900Z
O tempo do hor?rio atual: 0
A hora do RTC est? em UTC: false
A hora do sistema baseou-se na hora RTC: false"
"06/01/2026 08:08:13","24","Informa??es","Microsoft-Windows-Kernel-General","As informa??es de fuso hor?rio foram atualizadas com a raz?o de sa?da 0. O deslocamento de fuso hor?rio atual ? 0."
"06/01/2026 08:08:13","35","Informa??es","Microsoft-Windows-Time-Service","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->51.145.123.29:123) with reference id 494637363. Current local stratum number is 4."
"06/01/2026 08:07:57","37","Informa??es","Microsoft-Windows-Time-Service","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->51.145.123.29:123)."
